Time of Receipt (s),Time of Transmission (s),Time of Data (s),Day of Year,Year,Packet Type,Number of Data Elements,Packet Source,Unique ID Number,Message Type,Version,NAVSSI Status,INS Status,GPS 1 Status,GPS 2 Status,North RMS Error (ft),East RMS Error (ft),Vertical Position RMS Error (ft),Radial Error Estimate (ft),North Velocity RMS Error (ft/s),East Velocity RMS Error (ft/s), Down Velocity RMS Error (ft/s),Roll RMS Error (degrees),Pitch RMS Error (degrees),Heading RMS Error (degrees),Time of Gyro Reset (s),Latitude (degrees),Longitude (degrees),Vertical Position (ft),Velocity North (kn),Velocity East (kn),Velocity Down (kn),Acceleration North (ft/s^2),Acceleration East (ft/s^2),Acceleration Down (ft/s^2),Integral of Velocity North (ft),Integral of Velocity East (ft),Course (degrees),Speed Through The Water (kn),Calibration for Speed Log (kn),Depth Below Keel (ft),Ocean Current North (kn), Ocean Current East(kn),Roll (degrees),Pitch (degrees),Heading (degrees),Roll Rate (degrees/s),Pitch Rate (degrees/s),Heading Rate (degrees/s),Roll Acceleration (degrees/s^2),Pitch Acceleration (degrees/s^2),Heading Acceleration (degrees/s^2),OSD_Status,Own Ship Distance (NM),Athwartships Speed (kn),Vertical Speed (kn),True Wind Status,True Wind Speed (kn),True Wind Direction (degrees),True Wind Sensor,Apparent Wind Status,Apparent Wind Speed (kn),Apparent Wind Direction (degrees),Apparent Wind Sensor,MV Status,Magnetic Variation (radians),Checksum
1537212304.689,69904.7038592,69904.7038592,260,2018,2,55,1,167,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759,0.0042,0,10.3100004196,16.8600006104,0,0,0,0,0,0,58.5400009155,19.7600002289,0,0,0,0,0,0,58.5400009155,0,0,0.5899999738,0,0,0,0,0,0,0,0,0,0,0,0,19.7600002289,0,0,0,0,3682257844
1537212304.689,69904.7038592,69904.7038592,260,2018,2,55,1,167,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759,0.0042,0,10.3100004196,16.8600006104,0,0,0,0,0,0,58.5400009155,19.7600002289,0,0,0,0,0,0,58.5400009155,0,0,0.5899999738,0,0,0,0,0,0,0,0,0,0,0,0,19.7600002289,0,0,0,0,3682257844
1537212305.6874,69905.702261,69905.702261,260,2018,2,55,1,168,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764,0.00428,0,10.1899995804,17.0499992371,0,0,0,0,0,0,59.1399993896,19.8600006104,0,0,0,0,0,0,59.1399993896,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,19.8600006104,0,0,0,0,1785134737
1537212305.6874,69905.702261,69905.702261,260,2018,2,55,1,168,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764,0.00428,0,10.1899995804,17.0499992371,0,0,0,0,0,0,59.1399993896,19.8600006104,0,0,0,0,0,0,59.1399993896,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,19.8600006104,0,0,0,0,1785134737
1537212306.6859,69906.7006627,69906.7006627,260,2018,2,55,1,169,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768,0.00435,0,10.0699996948,17.2199993134,0,0,0,0,0,0,59.6800003052,19.9500007629,0,0,0,0,0,0,59.6800003052,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,19.9500007629,0,0,0,0,1137092407
1537212306.6859,69906.7006627,69906.7006627,260,2018,2,55,1,169,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00768,0.00435,0,10.0699996948,17.2199993134,0,0,0,0,0,0,59.6800003052,19.9500007629,0,0,0,0,0,0,59.6800003052,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,19.9500007629,0,0,0,0,1137092407
1537212307.6998,69907.7146645,69907.7146645,260,2018,2,55,1,170,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772,0.00442,0,9.9499998093,17.3899993896,0,0,0,0,0,0,60.2200012207,20.0400009155,0,0,0,0,0,0,60.2200012207,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,20.0400009155,0,0,0,0,2633111496
1537212307.6998,69907.7146645,69907.7146645,260,2018,2,55,1,170,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772,0.00442,0,9.9499998093,17.3899993896,0,0,0,0,0,0,60.2200012207,20.0400009155,0,0,0,0,0,0,60.2200012207,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,20.0400009155,0,0,0,0,2633111496
1537212308.6982,69908.7130663,69908.7130663,260,2018,2,55,1,171,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776,0.0045,0,9.8299999237,17.5699996948,0,0,0,0,0,0,60.7599983215,20.1299991608,0,0,0,0,0,0,60.7599983215,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,20.1299991608,0,0,0,0,3507914437
1537212308.6982,69908.7130663,69908.7130663,260,2018,2,55,1,171,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00776,0.0045,0,9.8299999237,17.5699996948,0,0,0,0,0,0,60.7599983215,20.1299991608,0,0,0,0,0,0,60.7599983215,0,0,0.6000000238,0,0,0,0,0,0,0,0,0,0,0,0,20.1299991608,0,0,0,0,3507914437
1537212309.6966,69909.711468,69909.711468,260,2018,2,55,1,172,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.00457,0,9.7100000381,17.7399997711,0,0,0,0,0,0,61.2999992371,20.2199993134,0,0,0,0,0,0,61.2999992371,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.2199993134,0,0,0,0,2860039878
1537212309.6966,69909.711468,69909.711468,260,2018,2,55,1,172,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0.00457,0,9.7100000381,17.7399997711,0,0,0,0,0,0,61.2999992371,20.2199993134,0,0,0,0,0,0,61.2999992371,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.2199993134,0,0,0,0,2860039878
1537212310.695,69910.7098698,69910.7098698,260,2018,2,55,1,173,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784,0.00464,0,9.5900001526,17.9099998474,0,0,0,0,0,0,61.8400001526,20.3099994659,0,0,0,0,0,0,61.8400001526,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.3099994659,0,0,0,0,2265608791
1537212310.695,69910.7098698,69910.7098698,260,2018,2,55,1,173,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784,0.00464,0,9.5900001526,17.9099998474,0,0,0,0,0,0,61.8400001526,20.3099994659,0,0,0,0,0,0,61.8400001526,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.3099994659,0,0,0,0,2265608791
1537212311.6934,69911.7082715,69911.7082715,260,2018,2,55,1,174,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789,0.00473,0,9.4399995804,18.0900001526,0,0,0,0,0,0,62.4399986267,20.4099998474,0,0,0,0,0,0,62.4399986267,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.4099998474,0,0,0,0,2378995333
1537212311.6934,69911.7082715,69911.7082715,260,2018,2,55,1,174,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789,0.00473,0,9.4399995804,18.0900001526,0,0,0,0,0,0,62.4399986267,20.4099998474,0,0,0,0,0,0,62.4399986267,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.4099998474,0,0,0,0,2378995333
1537212312.6918,69912.7066733,69912.7066733,260,2018,2,55,1,175,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793,0.0048,0,9.3100004196,18.2600002289,0,0,0,0,0,0,62.9799995422,20.5,0,0,0,0,0,0,62.9799995422,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,2980270980
1537212312.6918,69912.7066733,69912.7066733,260,2018,2,55,1,175,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793,0.0048,0,9.3100004196,18.2600002289,0,0,0,0,0,0,62.9799995422,20.5,0,0,0,0,0,0,62.9799995422,0,0,0.6100000143,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,2980270980
1537212313.6902,69913.705075,69913.705075,260,2018,2,55,1,176,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796,0.00488,0,9.1800003052,18.4300003052,0,0,0,0,0,0,63.5200004578,20.5900001526,0,0,0,0,0,0,63.5200004578,0,0,0.6200000048,0,0,0,0,0,0,0,0,0,0,0,0,20.5900001526,0,0,0,0,48146503
1537212313.6902,69913.705075,69913.705075,260,2018,2,55,1,176,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796,0.00488,0,9.1800003052,18.4300003052,0,0,0,0,0,0,63.5200004578,20.5900001526,0,0,0,0,0,0,63.5200004578,0,0,0.6200000048,0,0,0,0,0,0,0,0,0,0,0,0,20.5900001526,0,0,0,0,48146503
1537212314.6886,69914.7034768,69914.7034768,260,2018,2,55,1,177,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.00496,0,9.0500001907,18.6000003815,0,0,0,0,0,0,64.0599975586,20.6800003052,0,0,0,0,0,0,64.0599975586,0,0,0.6200000048,0,0,0,0,0,0,0,0,0,0,0,0,20.6800003052,0,0,0,0,2172232708
1537212314.6886,69914.7034768,69914.7034768,260,2018,2,55,1,177,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.00496,0,9.0500001907,18.6000003815,0,0,0,0,0,0,64.0599975586,20.6800003052,0,0,0,0,0,0,64.0599975586,0,0,0.6200000048,0,0,0,0,0,0,0,0,0,0,0,0,20.6800003052,0,0,0,0,2172232708
1537212315.687,69915.7018786,69915.7018786,260,2018,2,55,1,178,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804,0.00503,0,8.9099998474,18.7600002289,0,0,0,0,0,0,64.5999984741,20.7700004578,0,0,0,0,0,0,64.5999984741,0,0,0.6200000048,0,0,0,0,0,0,0,0,0,0,0,0,20.7700004578,0,0,0,0,2773351067
1537212315.687,69915.7018786,69915.7018786,260,2018,2,55,1,178,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804,0.00503,0,8.9099998474,18.7600002289,0,0,0,0,0,0,64.5999984741,20.7700004578,0,0,0,0,0,0,64.5999984741,0,0,0.6200000048,0,0,0,0,0,0,0,0,0,0,0,0,20.7700004578,0,0,0,0,2773351067
1537212316.6854,69916.7002803,69916.7002803,260,2018,2,55,1,179,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808,0.00511,0,8.7700004578,18.9300003052,0,0,0,0,0,0,65.1399993896,20.8600006104,0,0,0,0,0,0,65.1399993896,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,20.8600006104,0,0,0,0,602487691
1537212316.6854,69916.7002803,69916.7002803,260,2018,2,55,1,179,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808,0.00511,0,8.7700004578,18.9300003052,0,0,0,0,0,0,65.1399993896,20.8600006104,0,0,0,0,0,0,65.1399993896,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,20.8600006104,0,0,0,0,602487691
1537212317.6994,69917.7142821,69917.7142821,260,2018,2,55,1,180,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812,0.0052,0,8.6099996567,19.1100006104,0,0,0,0,0,0,65.7399978638,20.9599990845,0,0,0,0,0,0,65.7399978638,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,20.9599990845,0,0,0,0,2098354732
1537212317.6994,69917.7142821,69917.7142821,260,2018,2,55,1,180,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00812,0.0052,0,8.6099996567,19.1100006104,0,0,0,0,0,0,65.7399978638,20.9599990845,0,0,0,0,0,0,65.7399978638,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,20.9599990845,0,0,0,0,2098354732
1537212318.6978,69918.7126838,69918.7126838,260,2018,2,55,1,181,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0.00528,0,8.470000267,19.2700004578,0,0,0,0,0,0,66.2799987793,21.0499992371,0,0,0,0,0,0,66.2799987793,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,21.0499992371,0,0,0,0,3460872492
1537212318.6979,69918.7126838,69918.7126838,260,2018,2,55,1,181,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00815,0.00528,0,8.470000267,19.2700004578,0,0,0,0,0,0,66.2799987793,21.0499992371,0,0,0,0,0,0,66.2799987793,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,21.0499992371,0,0,0,0,3460872492
1537212319.6962,69919.7110856,69919.7110856,260,2018,2,55,1,182,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819,0.00536,0,8.3199996948,19.4300003052,0,0,0,0,0,0,66.8199996948,21.1399993896,0,0,0,0,0,0,66.8199996948,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,21.1399993896,0,0,0,0,1289839358
1537212319.6962,69919.7110856,69919.7110856,260,2018,2,55,1,182,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819,0.00536,0,8.3199996948,19.4300003052,0,0,0,0,0,0,66.8199996948,21.1399993896,0,0,0,0,0,0,66.8199996948,0,0,0.6299999952,0,0,0,0,0,0,0,0,0,0,0,0,21.1399993896,0,0,0,0,1289839358
1537212320.6946,69920.7094874,69920.7094874,260,2018,2,55,1,183,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822,0.00544,0,8.1700000763,19.5900001526,0,0,0,0,0,0,67.3600006104,21.2299995422,0,0,0,0,0,0,67.3600006104,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.2299995422,0,0,0,0,2652528149
1537212320.6946,69920.7094874,69920.7094874,260,2018,2,55,1,183,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00822,0.00544,0,8.1700000763,19.5900001526,0,0,0,0,0,0,67.3600006104,21.2299995422,0,0,0,0,0,0,67.3600006104,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.2299995422,0,0,0,0,2652528149
1537212321.693,69921.7078891,69921.7078891,260,2018,2,55,1,184,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826,0.00552,0,8.0200004578,19.75,0,0,0,0,0,0,67.9000015259,21.3199996948,0,0,0,0,0,0,67.9000015259,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.3199996948,0,0,0,0,481481271
1537212321.693,69921.7078891,69921.7078891,260,2018,2,55,1,184,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826,0.00552,0,8.0200004578,19.75,0,0,0,0,0,0,67.9000015259,21.3199996948,0,0,0,0,0,0,67.9000015259,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.3199996948,0,0,0,0,481481271
1537212322.6914,69922.7062909,69922.7062909,260,2018,2,55,1,185,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829,0.00561,0,7.8699998856,19.9099998474,0,0,0,0,0,0,68.4400024414,21.4099998474,0,0,0,0,0,0,68.4400024414,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.4099998474,0,0,0,0,3366692262
1537212322.6914,69922.7062909,69922.7062909,260,2018,2,55,1,185,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829,0.00561,0,7.8699998856,19.9099998474,0,0,0,0,0,0,68.4400024414,21.4099998474,0,0,0,0,0,0,68.4400024414,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.4099998474,0,0,0,0,3366692262
1537212323.6898,69923.7046926,69923.7046926,260,2018,2,55,1,186,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832,0.00569,0,7.7100000381,20.0699996948,0,0,0,0,0,0,68.9800033569,21.5,0,0,0,0,0,0,68.9800033569,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,434053983
1537212323.6898,69923.7046926,69923.7046926,260,2018,2,55,1,186,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00832,0.00569,0,7.7100000381,20.0699996948,0,0,0,0,0,0,68.9800033569,21.5,0,0,0,0,0,0,68.9800033569,0,0,0.6399999857,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,434053983
1537212324.6882,69924.7030944,69924.7030944,260,2018,2,55,1,187,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836,0.00578,0,7.5399999619,20.2399997711,0,0,0,0,0,0,69.5800018311,21.6000003815,0,0,0,0,0,0,69.5800018311,0,0,0.6499999762,0,0,0,0,0,0,0,0,0,0,0,0,21.6000003815,0,0,0,0,4080814434
1537212324.6883,69924.7030944,69924.7030944,260,2018,2,55,1,187,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836,0.00578,0,7.5399999619,20.2399997711,0,0,0,0,0,0,69.5800018311,21.6000003815,0,0,0,0,0,0,69.5800018311,0,0,0.6499999762,0,0,0,0,0,0,0,0,0,0,0,0,21.6000003815,0,0,0,0,4080814434
1537212325.6866,69925.7014961,69925.7014961,260,2018,2,55,1,188,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839,0.00587,0,7.3699998856,20.3999996185,0,0,0,0,0,0,70.1399993896,21.6900005341,0,0,0,0,0,0,70.1399993896,0,0,0.6499999762,0,0,0,0,0,0,0,0,0,0,0,0,21.6900005341,0,0,0,0,2670986713
1537212325.6866,69925.7014961,69925.7014961,260,2018,2,55,1,188,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00839,0.00587,0,7.3699998856,20.3999996185,0,0,0,0,0,0,70.1399993896,21.6900005341,0,0,0,0,0,0,70.1399993896,0,0,0.6499999762,0,0,0,0,0,0,0,0,0,0,0,0,21.6900005341,0,0,0,0,2670986713
1537212326.7006,69926.7154979,69926.7154979,260,2018,2,55,1,189,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842,0.00595,0,7.1700000763,20.5699996948,0,0,0,0,0,0,70.7699966431,21.7800006866,0,0,0,0,0,0,70.7699966431,0,0,0.6499999762,0,0,0,0,0,0,0,0,0,0,0,0,21.7800006866,0,0,0,0,1882354800
1537212326.7007,69926.7154979,69926.7154979,260,2018,2,55,1,189,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842,0.00595,0,7.1700000763,20.5699996948,0,0,0,0,0,0,70.7699966431,21.7800006866,0,0,0,0,0,0,70.7699966431,0,0,0.6499999762,0,0,0,0,0,0,0,0,0,0,0,0,21.7800006866,0,0,0,0,1882354800
1537212327.699,69927.7138997,69927.7138997,260,2018,2,55,1,190,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00845,0.00604,0,6.9800000191,20.7299995422,0,0,0,0,0,0,71.4000015259,21.8700008392,0,0,0,0,0,0,71.4000015259,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,21.8700008392,0,0,0,0,472685006
1537212327.699,69927.7138997,69927.7138997,260,2018,2,55,1,190,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00845,0.00604,0,6.9800000191,20.7299995422,0,0,0,0,0,0,71.4000015259,21.8700008392,0,0,0,0,0,0,71.4000015259,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,21.8700008392,0,0,0,0,472685006
1537212328.6974,69928.7123014,69928.7123014,260,2018,2,55,1,191,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848,0.00612,0,6.7800002098,20.8899993896,0,0,0,0,0,0,72.0299987793,21.9599990845,0,0,0,0,0,0,72.0299987793,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,21.9599990845,0,0,0,0,1834953725
1537212328.6974,69928.7123014,69928.7123014,260,2018,2,55,1,191,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848,0.00612,0,6.7800002098,20.8899993896,0,0,0,0,0,0,72.0299987793,21.9599990845,0,0,0,0,0,0,72.0299987793,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,21.9599990845,0,0,0,0,1834953725
1537212329.6958,69929.7107032,69929.7107032,260,2018,2,55,1,192,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0.00621,0,6.5700001717,21.0499992371,0,0,0,0,0,0,72.6600036621,22.0499992371,0,0,0,0,0,0,72.6600036621,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,22.0499992371,0,0,0,0,3958628367
1537212329.6958,69929.7107032,69929.7107032,260,2018,2,55,1,192,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085,0.00621,0,6.5700001717,21.0499992371,0,0,0,0,0,0,72.6600036621,22.0499992371,0,0,0,0,0,0,72.6600036621,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,22.0499992371,0,0,0,0,3958628367
1537212330.6942,69930.7091049,69930.7091049,260,2018,2,55,1,193,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853,0.00631,0,6.3400001526,21.2199993134,0,0,0,0,0,0,73.3600006104,22.1499996185,0,0,0,0,0,0,73.3600006104,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,22.1499996185,0,0,0,0,4071553535
1537212330.6942,69930.7091049,69930.7091049,260,2018,2,55,1,193,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00853,0.00631,0,6.3400001526,21.2199993134,0,0,0,0,0,0,73.3600006104,22.1499996185,0,0,0,0,0,0,73.3600006104,0,0,0.6600000262,0,0,0,0,0,0,0,0,0,0,0,0,22.1499996185,0,0,0,0,4071553535
1537212331.6926,69931.7075067,69931.7075067,260,2018,2,55,1,194,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856,0.0064,0,6.1300001144,21.3799991608,0,0,0,0,0,0,73.9899978638,22.2399997711,0,0,0,0,0,0,73.9899978638,0,0,0.6700000167,0,0,0,0,0,0,0,0,0,0,0,0,22.2399997711,0,0,0,0,2661841794
1537212331.6926,69931.7075067,69931.7075067,260,2018,2,55,1,194,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856,0.0064,0,6.1300001144,21.3799991608,0,0,0,0,0,0,73.9899978638,22.2399997711,0,0,0,0,0,0,73.9899978638,0,0,0.6700000167,0,0,0,0,0,0,0,0,0,0,0,0,22.2399997711,0,0,0,0,2661841794
1537212332.691,69932.7059084,69932.7059084,260,2018,2,55,1,195,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859,0.00649,0,5.9200000763,21.5300006866,0,0,0,0,0,0,74.6200027466,22.3299999237,0,0,0,0,0,0,74.6200027466,0,0,0.6700000167,0,0,0,0,0,0,0,0,0,0,0,0,22.3299999237,0,0,0,0,1251943298
1537212332.691,69932.7059084,69932.7059084,260,2018,2,55,1,195,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00859,0.00649,0,5.9200000763,21.5300006866,0,0,0,0,0,0,74.6200027466,22.3299999237,0,0,0,0,0,0,74.6200027466,0,0,0.6700000167,0,0,0,0,0,0,0,0,0,0,0,0,22.3299999237,0,0,0,0,1251943298
1537212333.6894,69933.7043102,69933.7043102,260,2018,2,55,1,196,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861,0.00658,0,5.7100000381,21.6800003052,0,0,0,0,0,0,75.25,22.4200000763,0,0,0,0,0,0,75.25,0,0,0.6700000167,0,0,0,0,0,0,0,0,0,0,0,0,22.4200000763,0,0,0,0,3375612694
1537212333.6894,69933.7043102,69933.7043102,260,2018,2,55,1,196,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861,0.00658,0,5.7100000381,21.6800003052,0,0,0,0,0,0,75.25,22.4200000763,0,0,0,0,0,0,75.25,0,0,0.6700000167,0,0,0,0,0,0,0,0,0,0,0,0,22.4200000763,0,0,0,0,3375612694
1537212334.6878,69934.7027119,69934.7027119,260,2018,2,55,1,197,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863,0.00667,0,5.4899997711,21.8299999237,0,0,0,0,0,0,75.8799972534,22.5100002289,0,0,0,0,0,0,75.8799972534,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.5100002289,0,0,0,0,1204447849
1537212334.6878,69934.7027119,69934.7027119,260,2018,2,55,1,197,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863,0.00667,0,5.4899997711,21.8299999237,0,0,0,0,0,0,75.8799972534,22.5100002289,0,0,0,0,0,0,75.8799972534,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.5100002289,0,0,0,0,1204447849
1537212335.6862,69935.7011137,69935.7011137,260,2018,2,55,1,198,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866,0.00676,0,5.2699999809,21.9799995422,0,0,0,0,0,0,76.5100021362,22.6000003815,0,0,0,0,0,0,76.5100021362,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.6000003815,0,0,0,0,4089509420
1537212335.6862,69935.7011137,69935.7011137,260,2018,2,55,1,198,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866,0.00676,0,5.2699999809,21.9799995422,0,0,0,0,0,0,76.5100021362,22.6000003815,0,0,0,0,0,0,76.5100021362,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.6000003815,0,0,0,0,4089509420
1537212336.7002,69936.7151155,69936.7151155,260,2018,2,55,1,199,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868,0.00686,0,5.0300002098,22.1399993896,0,0,0,0,0,0,77.2099990845,22.7000007629,0,0,0,0,0,0,77.2099990845,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.7000007629,0,0,0,0,1290089353
1537212336.7002,69936.7151155,69936.7151155,260,2018,2,55,1,199,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868,0.00686,0,5.0300002098,22.1399993896,0,0,0,0,0,0,77.2099990845,22.7000007629,0,0,0,0,0,0,77.2099990845,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.7000007629,0,0,0,0,1290089353
1537212337.6986,69937.7135172,69937.7135172,260,2018,2,55,1,200,1,6,4294967296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087,0.00695,0,4.8000001907,22.2800006866,0,0,0,0,0,0,77.8399963379,22.7900009155,0,0,0,0,0,0,77.8399963379,0,0,0.6800000072,0,0,0,0,0,0,0,0,0,0,0,0,22.7900009155,0,0,0,0,3413697819
